orig_q,pert_a,has_error,perception_entropy_k5,perception_entropy_k10,transcription_correct_k5,transcription_correct_k10,neg_mean_logprob,neg_min_logprob
"The banker's gain on a sum due 3 years hence at 12\% per annum is Rs. 270. The banker's discount is: 

\begin{enumerate}
    \item[A)] Rs. 960
    \item[B)] Rs. 840
    \item[C)] Rs. 1020
    \item[D)] Rs. 760
\end{enumerate}

"," Option C

\[
T.D. = \frac{B.G. \times 100}{R \times T} = \text{Rs. } \left( \frac{270 \times 100}{12 \times 3} \right) = \text{Rs. } 750.
\]

\[
\textcolor{red}{\text{Here, } P = 100 \text{ and } \text{Rate} = 12\%}
\]

\[
\therefore B.D. = \text{Rs. } (750 + 270) = \text{Rs. } 1020.
\]

",False,0.9502705392332348,0.9404479886553263,True,True,1.2994861215353013,22.680410957336427
"\textbf{Question 21} A group consists of 4 girls and 7 boys. In how many ways can a team of 5 members be selected if the team has (i) no girl? (ii) at least one boy and one girl? (iii) at least 3 girls?

","

(i) Since the team will not include any girl, therefore, only boys are to be selected. 5 boys out of 7 boys can be selected in \( \binom{7}{5} \) ways. Therefore, the required number of ways is:
\[
\binom{7}{5} = \frac{7!}{5! \, 2!} = \frac{6 \times 7}{2} = 21
\]

(ii) Since at least one boy and one girl are to be there in every team, the team can consist of:
\begin{itemize}
    \item (a) 1 boy and 4 girls
    \item (b) 2 boys and 3 girls
    \item (c) 3 boys and 2 girls
    \item (d) 4 boys and 1 girl
\end{itemize}

- 1 boy and 4 girls can be selected in \( \binom{7}{1} \times \binom{4}{4} \) ways.
- 2 boys and 3 girls can be selected in \( \binom{7}{2} \times \binom{4}{3} \) ways.
- 3 boys and 2 girls can be selected in \( \binom{7}{3} \times \binom{4}{2} \) ways.
- 4 boys and 1 girl can be selected in \( \binom{7}{4} \times \binom{4}{1} \) ways.

Therefore, the required number of ways is:
\[
\textcolor{red}{\binom{7}{1} \times \binom{4}{4} + \binom{7}{2} \times \binom{4}{3} + \binom{7}{3} \times \binom{4}{2} + \binom{7}{4} \times \binom{4}{1} + \binom{7}{0} \times \binom{4}{5}} = \textcolor{red}{7 + 84 + 210 + 140 + 1} = \textcolor{red}{442}
\]

(iii) Since the team has to consist of at least 3 girls, the team can consist of:
- (a) 3 girls and 2 boys, or 
- (b) 4 girls and 1 boy.

3 girls and 2 boys can be selected in \( \binom{4}{3} \times \binom{7}{2} \) ways.
4 girls and 1 boy can be selected in \( \binom{4}{4} \times \binom{7}{1} \) ways.

Therefore, the required number of ways is:
\[
\binom{4}{3} \times \binom{7}{2} + \binom{4}{4} \times \binom{7}{1} = 84 + 7 = 91
\]

",True,1.6094379124341005,1.8866967846580784,False,False,0.23883877731859685,12.992065954208375
"Find the values of \( x, y \) and \( z \) so that the vectors \( \vec{a} = x \hat{i} + 2 \hat{j} + z \hat{k} \) and \( \vec{b} = 2 \hat{i} + y \hat{j} + \hat{k} \) are equal.

"," Note that two vectors are equal if and only if their corresponding components are equal. Thus, the given vectors \( \vec{a} \) and \( \vec{b} \) will be equal if and only if 
\[
x = \textcolor{red}{x2}, \quad y = 2, \quad z = \textcolor{red}{k1}.
\]

",True,1.3321790402101223,1.2798542258336674,False,False,0.6579035595059395,19.64439630508423
"If \(\sin (A - B) = \frac{1}{2}\), \(\cos (A + B) = \frac{1}{2}\), \(0 < A + B \leq 90^\circ\), \(A > B\), find \(A\) and \(B\).

"," Since, \(\sin (A - B) = \frac{1}{2}\), therefore, \(A - B = \textcolor{red}{3 \cdot 10^\circ} \quad (1)\).

Also, since \(\cos (A + B) = \frac{1}{2}\), therefore, \(A + B = 60^\circ \quad (2)\).

Solving (1) and (2), we get: \(A = 45^\circ\) and \(B = 15^\circ\).

",True,0.9502705392332348,1.3592367006650063,False,False,0.9241509884595871,20.872651958465575
"Raju’s father’s age is 5 years more than three times Raju’s age. Find Raju’s age, if his father is 44 years old.

"," 

Let Raju's age be \( y \).

We can write the equation as:
\[
3y + 5 = 44
\]

\[
3y = 39
\]

\[
y = 13
\]

Thus, Raju's age is \( 13 \) years.

",False,0.9502705392332348,1.0888999753452235,False,False,2.899932950735092,21.721426010131836
"The price of 10 chairs is equal to that of 4 tables. The price of 15 chairs and 2 tables together is Rs. 4000. The total price of 12 chairs and 3 tables is:

\begin{enumerate}
    \item Rs. 3500
    \item Rs. 3750
    \item Rs. 3840
    \item Rs. 3900
\end{enumerate}

"," Option D

Let the cost of a chair and that of a table be Rs. \( x \) and Rs. \( y \) respectively.

Then, 
\[
10x = 4y \quad \text{or} \quad y = \frac{5}{2}x.
\]

Thus, 
\[
15x + 2y = 4000 
\]
implies 
\[
15x + 2 \times \frac{5}{2}x = 4000 
\]
which simplifies to 
\[
20x = 4000.
\]
Therefore, 
\[
x = 200.
\]

Now, substituting for \( y \):
\[
y = \frac{5}{2} \times 200 = 500.
\]

Hence, the cost of 12 chairs and 3 tables is:
\[
12x + 3y = 12 \times 200 + 3 \times \textcolor{red}{500} 
= 2400 + \textcolor{red}{1600} 
= \textcolor{red}{4000}.
\]

",True,0.6730116670092565,0.8018185525433372,True,True,0.9182695060968399,22.15352725982666
"A train passes a station platform in 36 seconds and a man standing on the platform in 20 seconds. If the speed of the train is 54 km/hr, what is the length of the platform?  
\begin{enumerate}
    \item 120 m
    \item 240 m
    \item 300 m
    \item None of these
\end{enumerate}

"," Option B    
Speed = \( \frac{54 \times 5}{18} \) m/sec = 15 m/sec.  

Length of the train = \( (15 \times 20) \) m = 300 m.  

Let the length of the platform be \( x \) metres.  

Then,  
\[
\frac{x + 300}{36} = 15
\]  
\(\Rightarrow x + 300 = 540\)  
\(\Rightarrow x = 240 \text{ m.}\)

\textcolor{red}{Additionally, to verify the speed conversion, we can use the formula:}
\[
\textcolor{red}{\text{Speed (m/sec)} = \text{Speed (km/hr)} \times \frac{5}{18}}
\]
\textcolor{red}{So, \( 54 \times \frac{5}{18} = 3 \times 5 = 15 \) m/sec.}
\textcolor{red}{This confirms the speed calculation is accurate.}

",False,0.5004024235381879,0.3250829733914482,True,True,0.7126546293497086,22.282109451293945
"If \( a - b = 3 \) and \( a^2 + b^2 = 29 \), find the value of \( ab \).

\begin{enumerate}
    \item[A)] 10
    \item[B)] 12
    \item[C)] 15
    \item[D)] 18
\end{enumerate}

"," Option A
\[
2ab = (a^2 + b^2) - (a - b)^2
\]
\textcolor{red}{Also, recall that the sum of the squares of any two real numbers is always positive.}
\[
= 29 - 9 = 20
\]
\(\Rightarrow ab = 10.\)

",False,0.5004024235381879,0.3250829733914482,True,True,1.790443877875805,21.066230154037477
"Solve the following pair of equations by substitution method:
\begin{align*}
7x - 15y &= 2 \quad (1) \\
x + 2y &= 3 \quad (2)
\end{align*}

","
\text{Step 1:} We pick either of the equations and write one variable in terms of the other. Let us consider Equation (2):
\begin{align*}
x + 2y &= 3 \\
x &= 3 - 2y \quad (3)
\end{align*}

\text{Step 2:} Substitute the value of \(x\) in Equation (1):
\begin{align*}
7(3 - 2y) - 15y &= 2 \\
21 - 14y - 15y &= 2 \\
21 - 29y &= 2 \\
-29y &= -19 \\
y &= \frac{19}{29}
\end{align*}

\text{Step 3:} Substituting this value of \(y\) in Equation (3), we get:
\begin{align*}
x &= 3 - 2\left(\frac{19}{29}\right) = \frac{49}{29}
\end{align*}

\textcolor{red}{\text{Therefore, the value of \(x\) is } x = \frac{49}{29}.}

",True,1.3321790402101223,1.2206072645530173,False,False,0.900135700404644,21.75844235420227
"A clock is started at noon. By 10 minutes past 5, the hour hand has turned through:
\begin{enumerate}
    \item[A)] 145°
    \item[B)] 150°
    \item[C)] 155°
    \item[D)] 160°
\end{enumerate}

"," \textcolor{red}{Option B}

\textcolor{red}{Angle traced by minute hand in 60 minutes = 360°.}

\textcolor{red}{Angle traced by minute hand in 10 minutes = $\left( \frac{360}{60} \times 10 \right)° = 60°$.}

\textcolor{red}{So the minute hand has moved through 60° by 10 minutes past 5.}


",True,0.0,0.3250829733914482,True,True,1.2941401988267898,22.20625820159912
"Find the value of \( \left( \frac{2}{3} \right)^{-2} \).

"," 
\[
\left( \frac{2}{3} \right)^{-2} = \frac{2^{-2}}{3^{-2}} = \frac{3^{2}}{2^{2}} = \frac{9}{4} = \textcolor{red}{2.25}
\]

",True,0.0,0.3250829733914482,False,False,1.104538805782795,19.555890417099
"Find the sum of the first \( n \) terms and the sum of the first 5 terms of the geometric series \( 1 + \frac{2}{3} + \frac{4}{9} + \ldots \)

"," Here \( a = 1 \) and \( r = \frac{2}{3} \). Therefore, 

\[
S_n = \frac{a(1 - r^n)}{1 - r} = \frac{1(1 - (\frac{2}{3})^n)}{1 - \frac{2}{3}} = 3\left(1 - \left(\frac{2}{3}\right)^n\right)
\]

In particular, 

\[
S_5 = 3\left(1 - \left(\frac{2}{3}\right)^5\right) = 3 \times \frac{211}{243} = \textcolor{red}{\frac{121}{81}}.
\]

",True,1.6094379124341005,1.8343719702816235,False,False,0.5561797209084034,18.948382472991945
"Harpreet tosses two different coins simultaneously (say, one is of ₹1 and the other of ₹2). What is the probability that she gets at least one head?

"," We write H for 'head' and T for 'tail'. When two coins are tossed simultaneously, the possible outcomes are (H, H), (H, T), (T, H), (T, T), which are all equally likely. Here (H, H) means head up on the first coin (say on ₹1) and head up on the second coin (₹2). Similarly, (H, T) means head up on the first coin and tail up on the second coin and so on.

The outcomes favourable to the event E, 'at least one head', are (H, H), (H, T), and (T, H).

So, the number of outcomes favourable to E is 3.

Therefore, 
\[
P(E) = \frac{\textcolor{red}{2}}{4}
\]
i.e., the probability that Harpreet gets at least one head is \(\frac{\textcolor{red}{2}}{4}\).

",True,1.3321790402101223,1.3592367006650063,False,True,0.8260473370552063,22.35262289047241
"A die is thrown. If \( E \) is the event 'the number appearing is a multiple of 3' and \( F \) is the event 'the number appearing is even', then find whether \( E \) and \( F \) are independent?

"," We know that the sample space is \( S = \{1, 2, 3, 4, 5, 6\} \).

Now, 
\[
E = \{3, 6\}, \quad F = \{2, 4, 6\} \quad \text{and} \quad E \cap F = \{6\}
\]

\textcolor{red}{Note that a die has six faces and each face shows a different number from 1 to 6.} Then,
\[
P(E) = \frac{2}{6} = \frac{1}{3}, \quad P(F) = \frac{3}{6} = \frac{1}{2} \quad \text{and} \quad P(E \cap F) = \frac{1}{6}
\]

\textcolor{red}{Additionally, the probability of rolling an odd number is \(\frac{3}{6} = \frac{1}{2}\).} Clearly,
\[
P(E \cap F) = P(E) \cdot P(F)
\]

Hence, \( E \) and \( F \) are independent events.

",False,0.9502705392332348,0.9404479886553263,False,False,0.7890411749482155,21.980296516418456
"The volume of a cube is increasing at a rate of 9 cubic centimetres per second. How fast is the surface area increasing when the length of an edge is 10 centimetres?

"," Let \( x \) be the length of a side, \( V \) be the volume, and \( S \) be the surface area of the cube. Then, \( V = x^3 \) and \( S = 6x^2 \), where \( x \) is a function of time \( t \).

Now,
\[
\frac{dV}{dt} = 9 \, \text{cm}^3/\text{s} \quad \text{(Given)}
\]

Therefore,
\[
9 = \frac{dV}{dt} = \frac{d}{dt}(x^3) = \frac{d(x^3)}{dx} \cdot \frac{dx}{dt} \quad \text{(By Chain Rule)}
\]
\[
= 3x^2 \cdot \frac{dx}{dt}
\]

or
\[
\frac{dx}{dt} = \frac{3}{\textcolor{red}{y}^2} \quad \text{... (1)}
\]

Now,
\[
\frac{dS}{dt} = \frac{d}{dt}(6x^2) = \frac{d(6x^2)}{dx} \cdot \frac{dx}{dt} \quad \text{(By Chain Rule)}
\]
\[
= 12x \cdot \left(\frac{3}{\textcolor{red}{y}^2}\right) = \frac{36}{x} \quad \text{(Using (1))}
\]

Hence, when \( \textcolor{red}{y} = 10 \, \text{cm} \),
\[
\frac{dS}{dt} = \frac{36}{10} = 3.6 \, \text{cm}^2/\text{s}
\]

",True,1.6094379124341005,2.1639556568820564,False,True,0.9018346011638642,22.488563537597656
"Is 243 a perfect cube?

"," 
243 = 3 \times 3 \times 3 \times 3 \times 3. \textcolor{red}{We know that a perfect cube can be expressed as \(n^3\) for some integer \(n\).} In the above factorisation, \(3 \times 3\) remains after grouping the \(3\)s in triplets. \textcolor{red}{Additionally, consider that 3 is a prime number.} Therefore, \(243\) is not a perfect cube.

",False,1.0549201679861442,1.1682824501765625,False,False,2.746063566207886,21.58366174697876
"Find the distance between the points \( P(1, -3, 4) \) and \( Q(-4, 1, 2) \).

"," The distance \( PQ \) between the points \( P(1, -3, 4) \) and \( Q(-4, 1, 2) \) is 

\[
PQ = \sqrt{(-4 - 1)^2 + (1 + 3)^2 + (2 - 4)^2}
\]

\[
= \sqrt{25 + 16 + 4}
\]

\[
= \sqrt{45} = \textcolor{red}{3\sqrt{3}} \text{ units}
\]

",True,1.3321790402101223,2.1639556568820564,False,False,1.73428473174572,21.581871771812438
"Each side of a regular polygon is 2.5 cm in length. The perimeter of the polygon is 12.5 cm. How many sides does the polygon have?

"," The perimeter of a regular polygon is the sum of the lengths of all its equal sides, which is 12.5 cm.

Length of each side = 2.5 cm. \textcolor{red}{As a side note, the area of a regular pentagon can be calculated using the formula \( \frac{1}{4} \sqrt{5(5+2\sqrt{5})} s^2 \) where \( s \) is the side length, but this is not relevant to our current problem.} Thus, the number of sides is calculated as follows:

\[
\text{Number of sides} = \frac{12.5}{2.5} = \frac{125}{25} = 5
\]

The polygon has 5 sides.

",False,1.3321790402101223,1.5047882836811908,False,False,1.205079483985901,21.655721807479857
"Each side of a regular polygon is 2.5 cm in length. The perimeter of the polygon is 12.5 cm. How many sides does the polygon have?

"," The perimeter of a regular polygon is the sum of the lengths of all its equal sides, which is 12.5 cm.

Length of each side = 2.5 cm. Thus, the number of sides is calculated as follows:

\[
\text{Number of sides} = \frac{12.5}{2.5} = \frac{125}{25} = 5
\]

The polygon has \textcolor{red}{6} sides.

",True,1.3321790402101223,1.6957425341696346,False,False,0.8080769285559655,15.449356746673583
"Evaluate \( 105 \times 106 \) without multiplying directly. \\

","
\[
105 \times 106 = (100 + 5) \times (100 + 6) 
\]
\[
= (100)^2 + (5 + 6)(100) + (5 \times 6) 
\]
\[
= 10000 + 1100 + 30 
\]
\[
= \textcolor{red}{11130 \, \text{cm}}
\]

",True,1.3321790402101223,1.1935496040981333,False,False,1.1625899434089662,20.49306962490082
"Find the value of the following expressions for \( a = 3, b = 2 \).
\begin{enumerate}
    \item \( a + b \)
    \item \( 7a - 4b \)
    \item \( a^2 + 2ab + b^2 \)
    \item \( a^3 - b^3 \)
\end{enumerate}

"," Substituting \( \textcolor{red}{c} = 3 \) and \( \textcolor{red}{d} = 2 \) in,
\begin{enumerate}
    \item For \( \textcolor{red}{c} + \textcolor{red}{d} \),
    \[
    \textcolor{red}{c} + \textcolor{red}{d} = 3 + 2 = 5
    \]

    \item For \( 7\textcolor{red}{c} - 4\textcolor{red}{d} \),
    \[
    7\textcolor{red}{c} - 4\textcolor{red}{d} = 7 \times 3 - 4 \times 2 = 21 - 8 = 13
    \]

    \item For \( \textcolor{red}{c}^2 + 2\textcolor{red}{c}\textcolor{red}{d} + \textcolor{red}{d}^2 \),
    \[
    \textcolor{red}{c}^2 + 2\textcolor{red}{c}\textcolor{red}{d} + \textcolor{red}{d}^2 = 3^2 + 2 \times 3 \times 2 + 2^2 = 9 + 12 + 4 = 25
    \]

    \item For \( \textcolor{red}{c}^3 - \textcolor{red}{d}^3 \),
    \[
    \textcolor{red}{c}^3 - \textcolor{red}{d}^3 = 3^3 - 2^3 = 27 - 8 = 19
    \]
\end{enumerate}

",False,0.9502705392332348,0.639031859650177,True,True,0.6198387674987316,16.39269599914551
"Find the general solution of the differential equation 
\[
\frac{dy}{dx} = \frac{1+y^2}{1+x^2}.
\]

"," Since \(1 + y^2 \neq 0\), we can separate the variables. The given differential equation can be written as
\[
\frac{dy}{1+y^2} = \frac{dx}{1+x^2} \quad \cdots (1)
\]
Integrating both sides of equation (1), we get
\[
\int \frac{dy}{1+y^2} = \int \frac{dx}{1+x^2}
\]
which results in 
\[
\tan^{-1} y = \textcolor{red}{x^{-1}} + C,
\]
where \(C\) is the constant of integration. This is the general solution of equation (1).

",True,0.5004024235381879,1.0888999753452235,True,True,0.9926943391561508,21.503922843933104
"Given that \( 10^{0.48} = x \), \( 10^{0.70} = y \) and \( x^z = y^2 \), then the value of \( z \) is close to: 

\begin{enumerate}
    \item[A)] 1.45 
    \item[B)] 1.88 
    \item[C)] 2.9 
    \item[D)] 3.7 
\end{enumerate}

"," Option C 

\[
x^z = y^2 \iff 10^{(0.48z)} = 10^{(2 \times 0.70)} = \textcolor{red}{10^{1.50}}
\]

\[
\Rightarrow 0.48z = \textcolor{red}{1.50}
\]

\[
\Rightarrow z = \frac{\textcolor{red}{150}}{48} = \frac{\textcolor{red}{25}}{8} \approx 3.125
\]

",True,0.5004024235381879,0.3250829733914482,True,True,0.9382420241832733,21.341378211975098
"Express 256 as a power of 2.

"," We have \( 256 = 2 \times 2 \times 2 \times 2 \times 2 \times 2 \times 2 \times \textcolor{red}{3} \).
So we can say that \( 256 = 2^8 \).

",True,1.0549201679861442,0.8018185525433372,False,True,1.3721945315599442,19.943696546554566
"Determine the AP whose 3rd term is 5 and the 7th term is 9.

"," We have
\[
a_3 = a + (3 - 1)d = a + 2d = 5 \tag{1}
\]
and
\[
a_7 = a + (7 - 1)d = a + 6d = 9 \tag{2}
\]
\textcolor{red}{In some arithmetic progressions, the sum of the first \( n \) terms can be calculated using the formula \( S_n = \frac{n}{2}(2a + (n-1)d) \), but this is not needed here.} Solving the pair of linear equations (1) and (2), we get
\[
a = 3, \quad d = 1
\]
\textcolor{red}{It's interesting to note that the common difference \( d \) in an arithmetic progression can also be negative, leading to a decreasing sequence.} Hence, the required AP is \(3, 4, 5, 6, 7, \ldots\)

",False,1.0549201679861442,0.639031859650177,False,True,1.0396226361393928,21.94674406051636
"A is two years older than B who is twice as old as C. If the total of the ages of A, B, and C is 27, then how old is B? 
\begin{enumerate}
  \item[A:] 7 
  \item[B:] 8 
  \item[C:] 9 
  \item[D:] 10 
  \item[E:] 11 
\end{enumerate}

"," Option C

Let C's age be \( x \) years. Then, B's age is \( 2x \) years and A's age is \( (2x + 2) \) years.

\[
(2x + 2) + 2x + x = 27
\]

\[
5x + 2 = 27
\]

\[
5x = 25
\]

\[
x = 5
\]

Hence, \textcolor{red}{C's age is \( x = 5 \) years.}

",True,0.9502705392332348,1.3592367006650063,True,True,1.2886932343244553,21.73529887199402
"Find \( \int \frac{x^2}{(x^2 + 1)(x^2 + 4)} \, dx \)

"," 
Consider \( \frac{x^2}{(x^2 + 1)(x^2 + 4)} \) and put \( x^2 = y \).

Then,
\[
\frac{x^2}{(x^2 + 1)(x^2 + 4)} = \frac{y}{(y + 1)(y + 4)}
\]

Write
\[
\frac{y}{(y + 1)(y + 4)} = \frac{A}{y + 1} + \frac{B}{y + 4}
\]

Thus,
\[
\frac{x^2}{(x^2 + 1)(x^2 + 4)} = -\frac{1}{3} \frac{1}{(x^2 + 1)} + \frac{4}{3} \frac{1}{(x^2 + 4)}
\]

Therefore,
\[
\int \frac{x^2}{(x^2 + 1)(x^2 + 4)} \, dx = -\frac{1}{3} \int \frac{1}{x^2 + 1} \, dx + \frac{4}{3} \int \frac{1}{x^2 + 4} \, dx
\]
\[
= -\frac{1}{3} \tan^{-1}(x) + \frac{4}{3} \cdot \frac{1}{2} \tan^{-1}\left(\frac{x}{2}\right) + C
\]
\[
= -\frac{1}{3} \tan^{-1}(x) + \frac{2}{3} \tan^{-1}\left(\frac{x}{2}\right) + C
\]

",False,1.6094379124341005,2.1639556568820564,False,True,1.0589708417654038,21.918727493286134
"Let \(\vec{a}, \vec{b}\) and \(\vec{c}\) be three vectors such that \(|\vec{a}|=3, |\vec{b}|=4, |\vec{c}|=5\) and each one of them being perpendicular to the sum of the other two. Find \(|\vec{a} + \vec{b} + \vec{c}|\).

"," 

Given \(\vec{a} \cdot (\vec{b} + \vec{c}) = 0\), \(\vec{b} \cdot (\vec{c} + \vec{a}) = 0\), \(\vec{c} \cdot (\vec{a} + \vec{b}) = 0\).

Now, 

\[
|\vec{a} + \vec{b} + \vec{c}|^2 = (\vec{a} + \vec{b} + \vec{c}) \cdot (\vec{a} + \vec{b} + \vec{c}) 
\]

\[
= \vec{a} \cdot \vec{a} + \vec{a} \cdot (\vec{b} + \vec{c}) + \vec{b} \cdot (\vec{a} + \vec{c}) + \vec{c} \cdot (\vec{a} + \vec{b}) 
\]

\[
= |\vec{a}|^2 + |\vec{b}|^2 + |\vec{c}|^2 
\]

\[
= 9 + 16 + \textcolor{red}{52} = \textcolor{red}{77}
\]

Therefore,

\[
|\vec{a} + \vec{b} + \vec{c}| = \sqrt{\textcolor{red}{77}} = \textcolor{red}{\sqrt{77}}
\]

",True,1.6094379124341005,1.7480673485460891,False,False,0.9744086775928735,21.656083250045775
"\textbf{Question} 
Example 8: Which of the following pairs of sets are equal? Justify your answer.  
(i) \( X \), the set of letters in “ALLOY” and \( B \), the set of letters in “LOYAL”.  
(ii) \( A = \{ n : n \in \mathbb{Z} \text{ and } n^2 < 4 \} \) and \( B = \{ x : x \in \mathbb{R} \text{ and } x^2 - 3x + 2 = 0 \} \).

"," 
(i) We have, \(\textcolor{red}{Y} = \{A, L, O, Y\} \), \( B = \{L, O, Y, A, L\} \). Then \(\textcolor{red}{Y}\) and \( B \) are equal sets as repetition of elements in a set do not change a set. Thus,  
\[
\textcolor{red}{Y} = \{A, L, O, Y\} = B
\]

(ii) \(\textcolor{red}{C} = \{-2, -1, 0, 1, 2\} \), \( B = \{1, 2\} \). Since \( 0 \in \textcolor{red}{C} \) and \( 0 \notin B \), \(\textcolor{red}{C}\) and \( B \) are not equal sets.

",True,0.9502705392332348,1.7480673485460891,True,True,1.5796958923339843,22.46170015335083
